numero_celular;data_captura;tipo_cupom;tipo_loja;local_captura;latitude;longitude;nome_loja;endereco_loja;valor_compra;valor_cupom
(41) 93455-9708;06/07/2025;Desconto;outros;Calçada aleatória;-23.564042082675595;-46.65010065474959;Smart Fit;Av. Paulista, 2006;864.79;348.21
(11) 92811-2801;27/07/2025;Produto;mercado express;Semáforo;-23.561923206856;-46.654335775072596;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;816.59;25.1
(11) 99686-6193;19/07/2025;Produto;outros;Shopping Cidade São Paulo;-23.5627814157636;-46.65202825286549;Smart Fit;Av. Paulista, 2006;555.99;11.78
(21) 98244-4975;26/07/2025;Desconto;móveis;Calçada aleatória;-23.564108952667603;-46.65006492561339;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;632.19;83.09
(11) 96201-2053;20/07/2025;Desconto;vestuário;Parque Trianon;-23.564052926645005;-46.65723249256591;Renner;Av. Paulista, 2230;516.39;241.18
(11) 93238-1206;20/07/2025;Cashback;mercado express;Parque Trianon;-23.5641450288254;-46.65708008111028;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;681.4;34.07
(11) 93793-1230;01/07/2025;Cashback;eletrodoméstico;Calçada aleatória;-23.5635161394887;-46.649716014507504;Ponto Frio;Rua da Consolação, 2303;547.76;27.39
(11) 92608-3214;26/07/2025;Cashback;eletrodoméstico;Semáforo;-23.561719603587804;-46.6538890223161;Ponto Frio;Rua da Consolação, 2303;758.99;37.95
(11) 97322-8502;05/07/2025;Cashback;vestuário;Shopping Cidade São Paulo;-23.5634921981026;-46.6523154473313;Riachuelo;Av. Paulista, 2277;522.85;26.14
(11) 98864-9526;13/07/2025;Cashback;eletrodoméstico;Parque Trianon;-23.5637208534621;-46.65737647938879;Ponto Frio;Rua da Consolação, 2303;997.28;49.86
(11) 93947-2761;27/07/2025;Desconto;mercado express;Shopping Pátio Paulista;-23.570358034037902;-46.64495421723241;Pão de Açúcar;Rua Pamplona, 1704;268.0;92.19
(11) 98052-2367;12/07/2025;Desconto;vestuário;Semáforo;-23.561681455006205;-46.653575791259286;Riachuelo;Av. Paulista, 2277;194.95;94.56
(11) 95865-9464;20/07/2025;Desconto;farmácia;Calçada aleatória;-23.5639344983748;-46.64970962041529;Drogaria São Paulo;Av. Paulista, 1230;239.68;76.12
(11) 92483-3299;05/07/2025;Cashback;vestuário;MASP;-23.5616293559643;-46.655642240856196;Riachuelo;Av. Paulista, 2277;855.28;42.76
(11) 98341-4790;06/07/2025;Produto;mercado express;Calçada aleatória;-23.5638036835597;-46.649913026647695;Pão de Açúcar;Rua Pamplona, 1704;655.54;24.35
(11) 95359-1517;08/07/2025;Produto;farmácia;Semáforo;-23.561605197773996;-46.654161635451295;Drogaria São Paulo;Av. Paulista, 1230;534.15;21.48
(11) 96941-4393;26/07/2025;Cashback;farmácia;Calçada aleatória;-23.5640561172549;-46.64997136138751;Drogaria São Paulo;Av. Paulista, 1230;250.55;12.53
(11) 96529-5589;05/07/2025;Cashback;farmácia;Calçada aleatória;-23.564308883291297;-46.64993192041679;Drogaria São Paulo;Av. Paulista, 1230;452.14;22.61
(11) 95100-3142;14/07/2025;Desconto;vestuário;MASP;-23.561929679123796;-46.6555669136396;Havaianas;Av. Paulista, 2439;224.1;105.7
(11) 91213-7388;20/07/2025;Cashback;eletrodoméstico;Calçada aleatória;-23.563986008790003;-46.65015626787111;Kalunga;Rua Augusta, 2220;178.63;8.93
(11) 93424-4109;26/07/2025;Desconto;vestuário;Calçada aleatória;-23.5642503120836;-46.6500703737088;Renner;Av. Paulista, 2230;828.62;396.36
(11) 92383-5974;12/07/2025;Desconto;eletrodoméstico;Parque Trianon;-23.563805522086703;-46.6568346783063;Ponto Frio;Rua da Consolação, 2303;162.36;24.51
(11) 92398-8556;19/07/2025;Desconto;farmácia;Semáforo;-23.5622116613841;-46.6542538119017;Drogaria São Paulo;Av. Paulista, 1230;345.46;88.79
(11) 93274-5348;23/07/2025;Cashback;restaurante;Shopping Cidade São Paulo;-23.5629599303881;-46.65251970422129;Subway;Av. Paulista, 2026;143.17;7.16
(11) 94732-8999;19/07/2025;Cashback;vestuário;Calçada aleatória;-23.563982027067702;-46.6499628736072;Havaianas;Av. Paulista, 2439;666.37;33.32
(11) 93468-6140;26/07/2025;Desconto;outros;Estação Consolação;-23.555677381360404;-46.66136051887089;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;269.64;91.8
(11) 92558-7137;26/07/2025;Desconto;vestuário;Parque Trianon;-23.564390888881;-46.6575723477975;Lojas Americanas;Av. Paulista, 2300;622.74;290.51
(31) 91940-5719;12/07/2025;Cashback;mercado express;Shopping Cidade São Paulo;-23.563327234184303;-46.6517625414776;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;454.13;22.71
(11) 92085-8290;18/07/2025;Produto;outros;Semáforo;-23.561393347769894;-46.6534506468593;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;337.47;8.79
(11) 97360-6014;20/07/2025;Desconto;vestuário;Estação Consolação;-23.555828894410304;-46.66215263452449;Havaianas;Av. Paulista, 2439;462.39;147.78
(11) 96509-7503;12/07/2025;Desconto;móveis;Parque Trianon;-23.5647149117304;-46.6571832114484;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;470.02;57.86
(11) 98186-6901;19/07/2025;Cashback;restaurante;Calçada aleatória;-23.564059422089;-46.649609812379595;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;248.81;12.44
(11) 91903-6172;06/07/2025;Cashback;outros;Calçada aleatória;-23.563739658362095;-46.6499317784763;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;936.64;46.83
(11) 94012-7545;07/07/2025;Desconto;vestuário;Calçada aleatória;-23.5642669534312;-46.65028823386739;Lojas Americanas;Av. Paulista, 2300;385.13;142.87
(11) 94266-3451;05/07/2025;Cashback;vestuário;Estação Consolação;-23.555694761693797;-46.66140888470629;Havaianas;Av. Paulista, 2439;582.27;29.11
(11) 94744-7330;17/07/2025;Produto;restaurante;Estação Consolação;-23.555653435621302;-46.6619283793878;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;923.94;50.69
(11) 98975-5031;26/07/2025;Produto;vestuário;Parque Trianon;-23.563816799711297;-46.656871226709804;Havaianas;Av. Paulista, 2439;166.77;5.8
(11) 95510-9407;06/07/2025;Cashback;eletrodoméstico;Estação Consolação;-23.556092199921803;-46.661853296291;Kalunga;Rua Augusta, 2220;211.21;10.56
(11) 95590-3695;27/07/2025;Desconto;eletrodoméstico;Shopping Pátio Paulista;-23.57034245120761;-46.6457213522605;Ponto Frio;Rua da Consolação, 2303;800.39;362.4
(11) 95677-6723;12/07/2025;Desconto;mercado express;Shopping Cidade São Paulo;-23.562680255809504;-46.6521526612171;Pão de Açúcar;Rua Pamplona, 1704;378.28;51.45
(11) 98504-8798;11/07/2025;Produto;outros;Estação Consolação;-23.555916989356387;-46.661621061680094;Smart Fit;Av. Paulista, 2006;608.66;10.95
(11) 97519-6232;12/07/2025;Cashback;mercado express;Semáforo;-23.561980984982196;-46.6542185170939;Pão de Açúcar;Rua Pamplona, 1704;949.85;47.49
(11) 93589-3177;30/07/2025;Produto;vestuário;Semáforo;-23.5622737764594;-46.6537895830318;Riachuelo;Av. Paulista, 2277;158.76;8.21
(11) 94297-9371;16/07/2025;Produto;restaurante;Estação Consolação;-23.555517418010794;-46.6614368655591;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;691.17;19.98
(11) 97511-5289;20/07/2025;Produto;vestuário;MASP;-23.560959404571697;-46.65604353197081;Riachuelo;Av. Paulista, 2277;822.27;29.59
(71) 94115-5223;01/07/2025;Produto;outros;Calçada aleatória;-23.563497718770105;-46.65027027633549;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;115.66;2.58
(11) 94234-4982;05/07/2025;Cashback;móveis;Calçada aleatória;-23.564303805668995;-46.65052798766459;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;959.78;47.99
(11) 98096-1765;05/07/2025;Produto;móveis;Calçada aleatória;-23.5641337385941;-46.650151116701;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;897.12;48.91
(11) 91662-4402;20/07/2025;Desconto;vestuário;Semáforo;-23.5618422188159;-46.65392683271749;Riachuelo;Av. Paulista, 2277;904.3;278.2
(11) 93208-2825;19/07/2025;Cashback;mercado express;Shopping Pátio Paulista;-23.5709068920113;-46.645768817871506;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;676.21;33.81
(11) 94975-6870;05/07/2025;Desconto;vestuário;Estação Consolação;-23.5558824386063;-46.662150794674;Renner;Av. Paulista, 2230;755.84;199.15
(11) 92846-5707;12/07/2025;Desconto;restaurante;MASP;-23.561708284018103;-46.6561122440891;Subway;Av. Paulista, 2026;697.09;347.28
(11) 98969-7009;19/07/2025;Desconto;outros;Semáforo;-23.561569912494004;-46.6539425647852;Smart Fit;Av. Paulista, 2006;407.33;198.55
(11) 91971-9318;05/07/2025;Produto;restaurante;Semáforo;-23.561801349373802;-46.6544495906491;Subway;Av. Paulista, 2026;391.79;20.94
(11) 96717-5718;27/07/2025;Produto;vestuário;Calçada aleatória;-23.563641735655;-46.649609669381;Lojas Americanas;Av. Paulista, 2300;845.69;16.89
(11) 94686-8248;26/07/2025;Desconto;vestuário;Estação Consolação;-23.556370503490108;-46.66182959501712;Renner;Av. Paulista, 2230;121.12;32.9
(11) 96357-9271;06/07/2025;Cashback;restaurante;MASP;-23.561265270327993;-46.655687683463896;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;182.74;9.14
(11) 99928-3462;26/07/2025;Cashback;vestuário;Calçada aleatória;-23.564203548419105;-46.650091649838885;Lojas Americanas;Av. Paulista, 2300;824.88;41.24
(11) 98079-4837;23/07/2025;Desconto;vestuário;Calçada aleatória;-23.564179214318308;-46.6499668745859;Lojas Americanas;Av. Paulista, 2300;560.37;220.78
(11) 91445-5933;27/07/2025;Produto;outros;Shopping Pátio Paulista;-23.5701898464405;-46.645882312647096;Smart Fit;Av. Paulista, 2006;171.33;6.69
(11) 96824-8083;12/07/2025;Desconto;vestuário;Semáforo;-23.561699753850597;-46.6542345016217;Lojas Americanas;Av. Paulista, 2300;442.72;98.79
(11) 99857-2198;12/07/2025;Desconto;restaurante;Calçada aleatória;-23.564254288163703;-46.64975442161439;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;232.57;44.81
(11) 99946-4537;27/07/2025;Produto;vestuário;Calçada aleatória;-23.563723419086493;-46.6497445770189;Lojas Americanas;Av. Paulista, 2300;204.58;11.22
(11) 99342-3795;20/07/2025;Produto;mercado express;Semáforo;-23.562394739222402;-46.654139785293395;Pão de Açúcar;Rua Pamplona, 1704;589.98;6.71
(11) 99042-1813;12/07/2025;Cashback;restaurante;Estação Consolação;-23.5555241034224;-46.661605537447805;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;397.89;19.89
(11) 92554-8571;08/07/2025;Produto;vestuário;Calçada aleatória;-23.5643221078538;-46.649862504618206;Havaianas;Av. Paulista, 2439;908.0;33.6
(11) 95542-5314;27/07/2025;Cashback;vestuário;Parque Trianon;-23.564226442177702;-46.65646064254539;Renner;Av. Paulista, 2230;803.28;40.16
(11) 95500-7984;05/07/2025;Desconto;vestuário;Parque Trianon;-23.563548547561194;-46.656817770771994;Riachuelo;Av. Paulista, 2277;969.54;307.08
(21) 99728-5807;19/07/2025;Produto;outros;Semáforo;-23.5615916979885;-46.6539805625949;Smart Fit;Av. Paulista, 2006;363.28;9.35
(11) 99516-2494;06/07/2025;Produto;farmácia;Semáforo;-23.561770368751603;-46.65355668391139;Drogaria São Paulo;Av. Paulista, 1230;886.01;19.87
(11) 96933-5361;12/07/2025;Produto;restaurante;Parque Trianon;-23.5639383503954;-46.657075556151405;Subway;Av. Paulista, 2026;488.55;11.22
(11) 98763-7383;06/07/2025;Produto;vestuário;Semáforo;-23.562511386587396;-46.654024940057695;Riachuelo;Av. Paulista, 2277;942.09;12.22
(11) 96418-2723;20/07/2025;Cashback;restaurante;Parque Trianon;-23.563764973044595;-46.656715309971695;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;901.82;45.09
(11) 95967-5810;27/07/2025;Desconto;farmácia;Shopping Pátio Paulista;-23.570397690480203;-46.64581338972841;Drogaria São Paulo;Av. Paulista, 1230;307.37;77.77
(11) 91114-8909;05/07/2025;Desconto;vestuário;Calçada aleatória;-23.5645930464706;-46.6501485645294;Renner;Av. Paulista, 2230;150.9;30.65
(11) 95914-7403;20/07/2025;Cashback;vestuário;Calçada aleatória;-23.564091303461296;-46.6500938786901;Havaianas;Av. Paulista, 2439;221.68;11.08
(11) 91154-3586;06/07/2025;Produto;outros;Calçada aleatória;-23.563814433092904;-46.6494042970766;Smart Fit;Av. Paulista, 2006;713.28;25.25
(11) 94261-7435;05/07/2025;Produto;móveis;MASP;-23.561376941239395;-46.6559460195367;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;375.13;10.52
(11) 96857-4426;20/07/2025;Produto;vestuário;Calçada aleatória;-23.564077766543896;-46.64996268456989;Havaianas;Av. Paulista, 2439;569.95;20.82
(11) 91533-2446;10/07/2025;Desconto;vestuário;Semáforo;-23.562248488128102;-46.65396394043229;Havaianas;Av. Paulista, 2439;672.15;118.24
(11) 92331-9270;12/07/2025;Desconto;vestuário;Calçada aleatória;-23.563864756299104;-46.649937094180885;Lojas Americanas;Av. Paulista, 2300;528.1;62.32
(11) 91400-2587;26/07/2025;Desconto;restaurante;Parque Trianon;-23.563874737419802;-46.6568688757171;Subway;Av. Paulista, 2026;928.69;298.71
(11) 94905-4439;20/07/2025;Cashback;outros;Shopping Pátio Paulista;-23.5710805690046;-46.64545993895241;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;310.61;15.53
(11) 99334-9437;26/07/2025;Produto;restaurante;Parque Trianon;-23.564213304453702;-46.657327751748895;Subway;Av. Paulista, 2026;993.0;30.46
(11) 97734-2817;20/07/2025;Desconto;restaurante;Semáforo;-23.562331335548304;-46.65386993751681;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;761.46;109.25
(41) 99629-1621;12/07/2025;Produto;eletrodoméstico;MASP;-23.561480772478095;-46.65638559063509;Ponto Frio;Rua da Consolação, 2303;253.19;10.52
(11) 94156-6131;12/07/2025;Produto;outros;Semáforo;-23.5618565886554;-46.6544318824392;Smart Fit;Av. Paulista, 2006;830.85;19.79
(11) 92412-9487;27/07/2025;Cashback;eletrodoméstico;MASP;-23.5613720535924;-46.655809450322295;Kalunga;Rua Augusta, 2220;201.84;10.09
(11) 97072-2380;19/07/2025;Cashback;farmácia;Shopping Pátio Paulista;-23.5702833268754;-46.645116494564;Drogaria São Paulo;Av. Paulista, 1230;917.58;45.88
(31) 91036-2202;20/07/2025;Cashback;vestuário;Semáforo;-23.562409402897696;-46.65401574215681;Havaianas;Av. Paulista, 2439;665.71;33.29
(11) 91689-9822;26/07/2025;Cashback;outros;Calçada aleatória;-23.5640829005885;-46.649869875094204;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;690.54;34.53
(11) 96026-6132;12/07/2025;Desconto;vestuário;Calçada aleatória;-23.5639352993687;-46.65010576387279;Havaianas;Av. Paulista, 2439;944.58;260.8
(11) 91383-1566;13/07/2025;Desconto;móveis;Parque Trianon;-23.5641442706565;-46.65733393525651;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;582.95;104.61
(21) 97253-8689;28/07/2025;Cashback;restaurante;MASP;-23.561117641525207;-46.65574323874551;Subway;Av. Paulista, 2026;583.34;29.17
(11) 93856-7547;26/07/2025;Produto;vestuário;Calçada aleatória;-23.5637246695406;-46.6500931188409;Renner;Av. Paulista, 2230;762.36;31.68
(11) 97271-3814;12/07/2025;Desconto;restaurante;Shopping Pátio Paulista;-23.5707460506406;-46.645974494519905;Subway;Av. Paulista, 2026;291.69;121.7
(11) 91570-5778;05/07/2025;Desconto;farmácia;Shopping Cidade São Paulo;-23.5630493247248;-46.65261493796731;Drogaria São Paulo;Av. Paulista, 1230;805.66;401.39
(11) 94084-4773;29/07/2025;Produto;restaurante;MASP;-23.560859401079306;-46.656273292774294;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;386.69;5.54
(11) 98905-8311;13/07/2025;Desconto;restaurante;Calçada aleatória;-23.563917901964196;-46.649529943587794;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;101.94;50.43
(11) 96660-6182;20/07/2025;Produto;eletrodoméstico;Estação Consolação;-23.555591273072196;-46.6615652978862;Kalunga;Rua Augusta, 2220;287.35;11.23
(11) 97051-9833;05/07/2025;Produto;outros;Calçada aleatória;-23.564290545094003;-46.65041453075652;Smart Fit;Av. Paulista, 2006;637.87;10.55
(11) 99276-1093;10/07/2025;Desconto;vestuário;Parque Trianon;-23.5637809849673;-46.6565471558277;Renner;Av. Paulista, 2230;711.8;195.97
(11) 99999-8023;20/07/2025;Desconto;restaurante;MASP;-23.561545654997108;-46.6562227184522;Subway;Av. Paulista, 2026;431.33;116.07
(11) 98453-1791;19/07/2025;Cashback;outros;Shopping Cidade São Paulo;-23.5638944508291;-46.6525972294531;Smart Fit;Av. Paulista, 2006;706.24;35.31
(11) 98400-7696;25/07/2025;Produto;vestuário;Calçada aleatória;-23.5640340970527;-46.6495202630277;Renner;Av. Paulista, 2230;320.69;14.56
(11) 99740-3471;06/07/2025;Produto;mercado express;Calçada aleatória;-23.563798059892306;-46.64990847437849;Pão de Açúcar;Rua Pamplona, 1704;458.42;12.01
(11) 97394-3136;19/07/2025;Desconto;farmácia;Parque Trianon;-23.564132035898297;-46.6571739497151;Drogaria São Paulo;Av. Paulista, 1230;523.96;84.25
(61) 99931-4545;20/07/2025;Desconto;móveis;Semáforo;-23.561578305720694;-46.6539397784377;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;913.9;322.19
(11) 99805-1615;10/07/2025;Cashback;farmácia;Parque Trianon;-23.564642780207496;-46.65720106189431;Drogaria São Paulo;Av. Paulista, 1230;669.65;33.48
(11) 96827-2735;13/07/2025;Produto;restaurante;Estação Consolação;-23.556028464809508;-46.66178187920271;Subway;Av. Paulista, 2026;161.19;4.91
(11) 95337-2368;12/07/2025;Desconto;vestuário;Calçada aleatória;-23.5638311268019;-46.6500322334645;Lojas Americanas;Av. Paulista, 2300;697.85;278.78
(11) 92054-2315;05/07/2025;Desconto;eletrodoméstico;Shopping Cidade São Paulo;-23.563180059622105;-46.6519089580516;Ponto Frio;Rua da Consolação, 2303;926.09;255.19
(11) 93063-6001;13/07/2025;Produto;móveis;Semáforo;-23.562208938326904;-46.65344074014221;Fast Shop;Shopping Cidade São Paulo, Av. Paulista, 1230;518.32;22.18
(11) 95418-6257;12/07/2025;Cashback;outros;Parque Trianon;-23.5642133922774;-46.656972240541;Livraria Cultura;Conjunto Nacional - Av. Paulista, 2073;811.01;40.55
(11) 96711-7051;27/07/2025;Cashback;outros;MASP;-23.561498361078602;-46.655843974259895;Smart Fit;Av. Paulista, 2006;279.02;13.95
(11) 97010-4933;02/07/2025;Cashback;outros;Semáforo;-23.561866622401393;-46.6538698494279;Smart Fit;Av. Paulista, 2006;632.61;31.63
(11) 94531-8163;19/07/2025;Desconto;restaurante;Shopping Pátio Paulista;-23.570774935199104;-46.6459878744032;Subway;Av. Paulista, 2026;147.18;48.09
(11) 95654-5763;19/07/2025;Desconto;restaurante;Estação Consolação;-23.5550200484627;-46.6617631953018;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;934.21;448.55
(11) 91684-5469;15/07/2025;Produto;restaurante;MASP;-23.561204236268395;-46.65636329239311;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;974.23;53.0
(11) 94382-1158;05/07/2025;Desconto;móveis;Shopping Cidade São Paulo;-23.563240883815897;-46.65234115981521;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;781.69;388.92
(11) 99683-8873;26/07/2025;Cashback;outros;Calçada aleatória;-23.563858155478993;-46.6508167362423;Smart Fit;Av. Paulista, 2006;822.72;41.14
(11) 91219-1764;19/07/2025;Desconto;restaurante;Semáforo;-23.561950157816;-46.65434492243661;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;547.92;144.62
(11) 98642-2541;06/07/2025;Produto;outros;Calçada aleatória;-23.563902696286597;-46.650310898759;Smart Fit;Av. Paulista, 2006;136.35;2.32
(11) 94148-2423;12/07/2025;Produto;vestuário;MASP;-23.5616706448087;-46.655963088283094;Riachuelo;Av. Paulista, 2277;485.57;5.92
(11) 93880-4322;19/07/2025;Desconto;mercado express;MASP;-23.5617296988408;-46.65602366033399;Extra Mercado;Av. Brigadeiro Luís Antônio, 2769;530.85;232.47
(11) 93049-9017;13/07/2025;Desconto;restaurante;Semáforo;-23.562358012730495;-46.65454995113549;Outback;Shopping Pátio Paulista, Rua Treze de Maio, 1947;604.23;144.2
(11) 99395-6304;27/07/2025;Desconto;vestuário;MASP;-23.5611086128842;-46.65626981460779;Havaianas;Av. Paulista, 2439;685.15;334.14
(11) 99980-5139;19/07/2025;Produto;móveis;MASP;-23.5614676042662;-46.655655132675484;Daiso Japan;Shopping Pátio Paulista, Rua Treze de Maio, 1947;550.05;8.92
